text,label
ஜெயலலிதா பொறுக்கி எடுத்த விஞ்ஞானிகள் தமிழக அமைச்சர்கள் பற்றிய பேஸ்புக் பதிவு,0
புரூஸ் லீ டேபிள் டென்னிஸ் விளையாடும் வீடியோ உண்மையா,0
மோடியை கிண்டல் செய்த மலையாளம் டி.வி ரியாலிட்டி ஷோ பேஸ்புக்கில் பரவும் வீடியோ,0
ரபேல் விவகாரத்தில் ராகுல் காந்தி மன்னிப்பு கேட்டாரா,0
கூடங்குளம் அணு உலையில் சரி செய்ய முடியாத அளவுக்கு பிரச்னை உள்ளதா,0
வங்கிகளில் ரூ.1000க்கு மேல் பணம் எடுக்க முடியாது குழப்பம் தந்த செய்தி தலைப்பு,0
இந்துவை திட்டிய இந்த முஸ்லீம் நபரை சவூதி அரசு கைது செய்ததா,0
சிவில் சர்வீஸ் மெயின் தேர்வில் கர்நாடக பஸ் கண்டக்டர் வெற்றி என பரவும் வதந்தி,0
வாரத்தில் நான்கு நாள்தான் வேலை என்று அறிவித்தாரா பின்லாந்து பிரதமர்,0
கோலாப்பூர் விமான நிலையத்தை பாஜகவினர் கொளுத்தினார்களா,0
வாக்குப் பதிவு இயந்திரம் உத்திரமேரூரில் உடைக்கப்பட்டதா,0
இத்தாலி அதிபர் கண்ணீர் விட்டு அழும் புகைப்படம் உண்மையா,0
கிறிஸ்தவ மதத்திற்கு மாறினாரா பொன் ராதாகிருஷ்ணன்,0
இஸ்ரேலின் இன்னொரு கொடூர முகம்தான் ஐஎஸ்ஐஎஸ் பேஸ்புக் தகவலின் உண்மை என்ன,0
மாணவியின் கேள்வியால் நொந்து நூடுல்ஸ் ஆன ராகுல் காந்தி,0
வள்ளியூரில் 300 ஆண்டுகளுக்கு முன் ஜீவ சமாதி அடைந்த சித்தர் உடல் கண்டுபிடிக்கப்பட்டதா,0
வெளிநாட்டு சுற்றுலாப் பயணிகளை மிரட்டி கருணாநிதி சமாதியில் வணங்க வைத்தார்களா,0
லஞ்சம் வாங்கிய பாஜக தலைவர்கள் பட்டியலை வெளியிடுவோம் என்று ஸ்டெர்லைட் நிறுவனம் மிரட்டியதா,0
தமிழக முதல்வருக்கு நன்றி தெரிவித்து பேனர்  பேஸ்புக்கில் வைரல் ஆகும் படம்,0
வீட்டு உபயோகத்திற்கு போர்வெல் நீர் பயன்படுத்தினால் கட்டணம் பேஸ்புக் செய்தி,0
சீமானை விமர்சித்த ஹரி நாடார் நியூஸ்7 செய்தி உண்மையா,0
காவிரி கூக்குரலுக்கான ஆதரவைத் திரும்பப் பெற்ற லியனார்டோ பேஸ்புக் வைரல் செய்தி,0
காஷ்மீரில் ராணுவத்தினர் மீது கல்வீசி தாக்குவோரை சுட்டுத்தள்ள உத்தரவிட்ட அமித்ஷா  பகீர் பேஸ்புக் பதிவு,0
பா.ஜ.கவில் இணைந்த தெலுங்கு நடிகர் நாகார்ஜூனா பேஸ்புக் பதிவு உண்மையா,0
தோல்வி பயம் காரணமாக தர்காவுக்கு சென்றாரா மோடி,0
கல்லூரி மாணவர்களின் கையை உடைத்த போலீஸ் தவறான புகைப்படத்தால் குழப்பம்,0
எந்த பட்டனை அழுத்த வேண்டும் என்று எழுதி வந்த மு.க.ஸ்டாலின்  வைரல் புகைப்படம்,0
எச்.வசந்தகுமார் வாகனத்தில் பாகிஸ்தான் கொடியா,0
ராமர் கோவில் கட்ட மனைவியை அனுப்புகிறேன் என்று அர்ஜுன் சம்பத் கூறினாரா,0
துபாயில் விவேகானந்தர் தெரு உள்ளதா பேஸ்புக்கில் தொடரும் வதந்தி,0
பயங்கரவாதிகளுடன் துப்பாக்கி ஏந்தியபடி போஸ் கொடுத்தாரா இம்ரான் கான்,0
கொரோனா வைரஸ் பாதிப்பு டிரம்பிற்கு அமெரிக்க மக்கள் நிர்வாண சிலை வைத்தனரா,0
ராமதாஸ் ஆதாரம் தரவில்லை பாஜக சீனிவாசன் கூறியதாக பரவும் நியூஸ் கார்டு,0
மேற்கு வங்கத்தில் மோடியை நோக்கி சௌகிதார் சோர் ஹே கோஷம் எழுப்பப்பட்டதா,0
சாமி சிலைக்கு மலர் தூவி வழிபட்டாரா மு.க.ஸ்டாலின் வைரல் புகைப்படம்,0
பங்காரு அடிகளாருக்கு பாத பூஜை செய்தாரா ஸ்டாலின்,0
எனது பெயரில் பரவும் போலி ட்வீட் ஓமன் இளவரசி மோனா விளக்கம்,0
குங்கும பொட்டு வைத்திருந்த மு.க.ஸ்டாலின்,0
புலம்பெயர் தொழிலாளர்களுக்கு சிகிச்சை அளித்த சீக்கியர்கள் புகைப்படம் உண்மையா,0
கொரோனா வைரஸில் இருந்து பாதுகாக்கும்படி மசூதி சென்று தொழுதாரா சீன பிரதமர்,0
இத்தாலியில் கொரோனா வைரஸ் பாதித்தவர்கள் தெருவில் இறந்து கிடந்தனரா,0
மாஸ்க் இன்றி கூடிய கூட்டம்… லாக் டவுன் காலத்தில் எடுக்கப்பட்ட வீடியோவா,0
சூரத்தில் இருந்து நடந்து சென்ற குடும்பம் தற்கொலை செய்துகொண்டதா பேஸ்புக் வதந்தி,0
பாஜக தலைவர் வீட்டில் இருந்து ஆயுதங்கள் பறிமுதல் பேஸ்புக் வைரல் செய்தி,0
ராஜீவ் காந்தி உயிரோடு இருந்தால் மன்னித்திருப்பார் என்று ரஜினி பேசினாரா,0
ராமேஸ்வரம் கோவிலுக்குள் குடியரசு தலைவரை அனுமதிக்கவில்லை சர்ச்சையைக் கிளப்பிய பேஸ்புக் பதிவு,0
நடிகர் கவுண்ட மணி மரணம்  பல ஆண்டுகளாக பரவும் வதந்தி,0
புதைக்கப்பட்ட மனித உடலை தோண்டி தின்னும் விலங்கு இதுவா,0
கோபேக் மோடி ட்வீட் செய்த 256 பேர் மீது வழக்கு,0
அரேபியாவில் சிலையைப் பாதுகாக்கும் நாகம் பேஸ்புக் வீடியோ உண்மையா,0
ஏர் இந்தியா விமானத்தை திருப்பி அனுப்பியதா கத்தார் அரசு,0
பாகிஸ்தான் ஆதரவுடன் வயநாட்டில் போட்டியிடும் ராகுல்காந்தி,0
இந்து பாரம்பரியத்தை விமர்சித்து சீமான் பேசினாரா போலி நியூஸ் கார்டு,0
இந்தோனேஷியா டாக்டர் ஹாடியோ அலி சாகும் முன் எடுத்த புகைப்படம் இதுவா,0
நாசா வியந்த மதுரை மீனாட்சி அம்மன் கோயில்  பேஸ்புக் வதந்தியால் சர்ச்சை,0
தமிழ்நாட்ல தான இருக்கோம்  தமிழ்ல பேச முடியாதா வைரல் வீடியோ﻿,0
புதுச்சேரி அரசை விமர்சித்த மு.க.ஸ்டாலின் பேஸ்புக் பதிவு உண்மையா,0
போலீசை துப்பாக்கி காட்டி மிரட்டியது ஷாரூக்கா… மிஸ்ராவா  உண்மை அறிவோம்,0
பகத் சிங் தூக்கிலிடப்பட்ட தினம் பிப்ரவரி 14 1931 என்று பேஸ்புக்கில் பரவும் வதந்தி,0
சிறுமியை பலாத்காரம் செய்து கொன்ற நபரை சுட்டுப் பிடித்த ஐபிஎஸ் அதிகாரி அஜய் சர்மா,0
இந்திய இரும்புத் திரைகளால் மறைக்கப்பட்டுள்ள காஷ்மீர்… வைரல் புகைப்படம் உண்மையா,0
கரோனா வைரஸ் தொற்றால் உயிரிழந்த புனே டாக்டர் மேகா வைரல் வதந்தி…,0
மருத்துவமனைகளில் ஜோதிடரை நியமிக்க உத்தரப் பிரதேச அரசு திட்டம் உண்மை அறிவோம்,0
பாலிசி கட்ட முடியாதவர்களுக்கு பணத்தை திருப்பி தரும்படி இன்சூரன்ஸ் நிறுவனங்களுக்கு ஐஆர்டிஏ உத்தரவு,0
ஆசிபா கொலை வழக்குக் குற்றவாளிகள் 8 பேர் விடுதலை பேஸ்புக் பதிவால் பரபரப்பு,0
இலங்கையில் உள்ள ராவணன் கோட்டையின் புகைப்படமா இது,0
பின்லாந்து அருகே கலாநிதி மாறனின் உல்லாச தீவு உள்ளதா,0
அடுத்த உலக கோப்பை அணியில் தோனி இணையதள செய்தியால் ரசிகர்கள் குழப்பம்,0
ஜெயலலிதா காலில் விழுந்தார் ப.சிதம்பரம் பேஸ்புக் புகைப்படம் உண்மையா,0
கோட்சே சிலைக்கு மாலை அணிவித்து மரியாதை செலுத்தினாரா மோடி,0
திமுகவின் பர்மா கிளை பற்றி பகிரப்படும் தவறான தகவல்,0
திருப்பதி தேவஸ்தான தலைவர் ஒரு கிறிஸ்தவர் விஷம பிரசாரம் செய்யும் பேஸ்புக் பதிவர்கள்,0
மகாராஷ்டிராவில் போர் போடும்போது வந்த எரிமலைக் குழம்பு வைரல் வீடியோவால் பரபரப்பு,0
திருமுருகன் காந்தி இந்துக்களை விமர்சித்தாரா அவரது பேச்சை திரித்து பகிரப்படும் தகவல்,0
ஈத் பண்டிகை தொடர்பாக பில்கேட்ஸ் வெளியிட்ட ட்வீட் உண்மையா,0
நீ என்ன பத்தினியா என்று கஸ்தூரியை பார்த்து லதா கேட்டாரா,0
அதானி மனைவியை வணங்கிய மோடி  பேஸ்புக் படம் சொல்லும் கதை உண்மையா,0
மோடிக்கு வாக்களிக்க வெளிநாடுகளில் இருந்து நாடு திரும்பிய இந்தியர்கள்,0
மோடி உருவ பொம்மையை எரிக்கும் வெளிநாட்டினர் பேஸ்புக் தகவல் உண்மையா,0
துபாய் பற்றி தெரியாத 10 அதிர்ச்சி உண்மைகள் குழப்பம் ஏற்படுத்தும் பேஸ்புக் வீடியோ,0
ஒரே பிரசவத்தில் 17 குழந்தைகளைப் பெற்ற பெண் உலக சாதனையா  வெறும் வதந்தியா,0
இலங்கையில் அனுமானின் மிகப்பெரிய கதாயுதம் கண்டுபிடிக்கப்பட்டதா,0
உத்தரப் பிரதேசத்தில் ரூ.500 வாங்கிக்கொண்டு கல் வீசிய முதியவர்,0
தேர்தல் நியாயமாக நடைபெற்றால் பாஜக 40 தொகுதிகளைக் கூட தாண்டாது அஜய் அகர்வால் சொன்னது என்ன,0
உணவு கொடுத்ததால் ஜோதிமணியை ஆதரிக்கிறேன் என்று சுப வீரபாண்டியன் சொன்னாரா,0
பிரதமர் மோடி அரசுப் பணத்தை தவறாக பயன்படுத்தினாரா,0
கனிமொழியின் உண்மையான தந்தை நடிகர் செந்தாமரை விஷமத்தனமான பேஸ்புக் பதிவு,0
ராஜஸ்தானில் உள்ள ஒரு விவசாயி கையிறால் கட்டப்பட்டு கைது செய்யப்பட்டு பொது இடத்தில் அடிக்கப்படுகிறார் உண்மையா அல்லது பொய்யா,0
கையிருப்பு தங்கத்தை விற்கும் ரிவர்வ் வங்கி தீயாகப் பரவும் வதந்தி,0
சசிகலா குடும்பத்தினரை பார்த்ததே கிடையாது எடப்பாடி பழனிசாமி பேச்சு,0
மோடியின் மேக்அப் ஊழியருக்கு ரூ.15 லட்சம் சம்பளமா விடாமல் தொடரும் வதந்தி,0
திமுக ஆட்சிக்கு வந்தால் பாகிஸ்தான் போல தமிழ்நாடு மாறிவிடும் என்று உலக அமைதிக்கான அமைப்பு அறிவித்ததா,0
கைக்குழந்தை உடன் ரயில் பெட்டிகள் இடையே பயணிக்கும் பெண் வீடியோ உண்மையா,0
சிறுபான்மையினர் தலித் ஓட்டுகள் வேண்டாம் என்று ராஜேந்திர பாலாஜி பேசினாரா,0
சூர்யா கேள்வி கேட்க இந்திய குடிமகன் என்ற தகுதி போதும் என்று மயில்சாமி அண்ணாதுரை சொன்னாரா,0
கேரளாவில் விவசாயிகளாக மாறிய பொறியியல் படித்த மாணவர்கள் பேஸ்புக் வதந்தி,0
மயிலாடுதுறை நாடாளுமன்ற உறுப்பினர் ப.ரங்கநாதனா  குழம்பிய விகடன்,0
கொரோனா நிவாரண நிதியாக மத்திய அரசு ரூ.5000 தருகிறதா வாட்ஸ்ஆப் வதந்தி,0
ஓபிஎஸ் பிறப்பு சான்றிதழ் வெளியிட வேண்டும் என்று ராமதாஸ் கேட்டாரா,0
வ.உ.சிதம்பரனாருக்கு அஞ்சலி செலுத்திய மோடி புகைப்படம் உண்மையா,0
வி.பி.துரைசாமி பற்றி கி.வீரமணி சொன்னதாகப் பரவும் போலியான ட்வீட்,0
மசூதிக்குள் சாராய ஊரல் போட்ட இஸ்லாமியர்கள் பேஸ்புக் விஷமம்,0
எடப்பாடி பழனிசாமியை பின்பற்றி மு.க.ஸ்டாலின் வயலில் நாற்று நடச் சென்றாரா,0
சிவன் கோவிலுக்கு சொந்தமான இடத்தில் செயல்படும் லயோலா கல்லூரி,0
திருச்சி கோவிலில் மொபைல் விண்வெளி வீரர் சிற்பம் பேஸ்புக் பதிவு உண்மையா,0
பேக்ட் கிரஸண்டோ பெயரில் வெளியான போலி உண்மை கண்டறியும் அறிக்கை,0
கொரோனா வைரஸ் பற்றி யுனிசெப் முன்னெச்சரிக்கை டிப்ஸ் எதுவும் வெளியிட்டுள்ளதா,0
இயக்குனர் சுந்தரராஜன் மரணம் என்று பகிரப்படும் வதந்தியால் பரபரப்பு,0
நெதர்லாந்தில் 5ஜி சோதனையால் 297 குருவிகள் உயிரிழந்தனவா,0
வைகோவுக்கு மரண அடி கொடுத்த வெங்கையா நாயுடு,0
பெற்றோர் பணத்தை திருடி நாம் தமிழர் கட்சிக்கு கொடுத்த இளைஞர் உண்மை அறிவோம்,0
கொரோனா வைரஸ் கருணாநிதி சமாதியில் யாகம் நடத்தப்பட்டதா,0
மாட்டுக்கறி ஏற்றுமதியில் இந்தியா முதலிடம் என்று பிரதமர் மோடி சொன்னாரா பேஸ்புக் வீடியோவால் பரபரப்பு,0
சூரியனில் இருந்து வெளிவரும் ஓம் சத்தம் வைரல் வீடியோ உண்மையா,0
யானை சின்னத்தில் அழுத்தினால் தாமரை சின்னத்திற்கு ஓட்டு பதிவானது வைரல் வீடியோ,0
ஆஸ்திரேலியாவில் வனப்பகுதியில் பரிதவிக்கும் கோலா கரடிக் குட்டிகளுக்கு நரி பாலூட்டியதா,0
அர்விந்த் கெஜ்ரிவால் பேசியதற்கும் தமிழ்நாடு வேலை தமிழருக்கே என்பதற்கும் என்ன தொடர்பு,0
சீனாவை எதிர்த்து இந்திய ராணுவத்துடன் இணைந்த இஸ்ரேல் ராணுவம் பேஸ்புக் வதந்தி,0
கல்விக் கொள்கை வரைவை முழுவதும் படிக்காமல் எப்படி கருத்து சொல்வது என்று ஷங்கர் சொன்னாரா,0
நடிகர் விஜய் வீட்டில் பணம் மற்றும் நகைகள் கைப்பற்றப்பட்டதா பேஸ்புக் வதந்தி,0
கன்னியாகுமரியில் நடந்த சிஏஏவுக்கு எதிரான பேரணியின் படமா இது,0
நேருவை கன்னத்தில் அறைந்த வித்யானந்த் விதேவ் பேஸ்புக் பதிவு உண்மையா,0
2 மாதம் மலம் கழிக்காமல் இருந்த பெண் உயிரிழப்பு பழைய செய்தியால் திடீர் பரபரப்பு,0
இனி கைலாஷ் யாத்திரை செல்ல சீனாவின் அனுமதி தேவையில்லை பேஸ்புக்கில் பரவும் உளறல்,0
நிர்மலா தேவி விவகாரத்தில் ஸ்டாலின் தமிழன் பிரசன்னாவுக்குத் தொடர்பா பேஸ்புக் விஷமம்,0
செவிலியரை இஸ்லாமியர் காலில் விழ வைத்த ஆந்திர எம்.எல்.ஏ  boldsky செய்தி உண்மையா கதையா,0
மசாஜ் செய்துகொண்ட பெண்ணை நேரலையில் பார்த்து ரசிக்கும் இளைஞன்,0
எச்.ராஜா மகள் திருமணத்தில் ஆபாச புகைப்படத்தை பரிசளித்தாரா அர்ஜூன் சம்பத்,0
சுவிட்சர்லாந்து கொடியை எரித்து இஸ்லாமியர்கள் போராட்டம் பரபர பேஸ்புக் பதிவு,0
செல்லூர் ராஜூ திறந்து வைத்த ரவுண்டானாவில் ஓட்டை வைரல் புகைப்படம் உண்மையா,0
பச்சை பட்டாணிக்கு பச்சை நிறம் சேர்க்கப்படும் வீடியோ உண்மை என்ன,0
நகை திருடனை சந்தித்து நன்றி சொன்னாரா லலிதா ஜூவல்லரி உரிமையாளர்,0
தமிழக அரசுப் பணிகளில் பிற மாநிலத்தவர்கள் சேர சட்ட திருத்தம் செய்யப்பட்டதா,0
குழந்தையின் உடலில் மின்சாரம்  அதிசயிக்க வைத்த பேஸ்புக் செய்தி,0
சற்றுமுன் நடந்த சம்பவம்  உதவி தேவை பீதியை கிளப்பும் வைரல் வீடியோ,0
திருட்டு காவலாளி மோடி தவறான பிரசாரம்,0
அதிமுக கோமாளிகளுக்கா உங்கள் ஓட்டு பிரேமலதா பேசியதன் உண்மை விவரம்,0
கோவையில் முகாம் அமைத்து பயிற்சியில் ஈடுபடுகிறார் அஜித் பில்டப் தரும் பேஸ்புக் செய்தி,0
குதிரையில் அமர்ந்திருக்கும் வீரர் சிலைகள் பற்றி கூறப்படும் தகவல்கள் உண்மையா,0
காரப்பன் சில்க்ஸ் உடை மாற்றும் அறையில் ரகசிய கேமரா பேஸ்புக் வதந்தி,0
காந்தியை கோட்சே சுட்டுக் கொன்றபோது எடுத்த புகைப்படம் இதுவா,0
இந்த சிறுமியை நேற்று முதல் காணவில்லை பல மாதங்களாக பகிரப்படும் புகைப்படம்,0
கொரோனா ஊரடங்கு  இந்த வயதான நபர் நடந்தே சொந்த ஊர் செல்கிறாரா,0
தமிழகத்தில் 1248 அரசு பள்ளிகள் மூடப்படும் செங்கோட்டையன் கூறியதாக பரவும் தகவல் உண்மையா,0
சீனாவில் உள்ள இந்து கோவில்களை செப்பனிட ஜின்பிங் உத்தரவு,0
பிரிட்டிஷார் இந்தியாவை விட்டுச் சென்ற கடைசி கப்பலின் புகைப்படம் இதுவா,0
கூடங்குளம் அணுக்கழிவு மையத்துக்கு தி.மு.க ஆதரவா,0
கோமாதா சங்கு காட்டினால் மாடு தானாகப் பால் சுரக்குமா,0
தமிழகத்தில் ஹைட்ரோ கார்பன் எடுக்க திமுக ஆட்சியில் அனுமதி தரப்பட்டதா,0
தமிழகத்தில் எந்த ஜாதி மக்கள் அதிகம் வசிக்கின்றனர் விஷமத்தனமான பேஸ்புக் பதிவு,0
இரண்டே நிமிடத்தில் பல் வெள்ளையாகுமா  வைரல் வீடியோ,0
சவூதி அரசர் சல்மான் காலில் விழுந்தாரா மோடி,0
உ.பி.யில் இரண்டு மாதங்களில் 729 கொலை 800 பாலியல் வன்கொடுமை நிகழ்ந்துள்ளதா,0
இங்கிலாந்து கிரிக்கெட் வீரர் இயான் மோர்கன் தமிழனா,0
திருப்பூரில் குழந்தை கடத்தில் ஈடுபட்ட கும்பல் கைது பதற்றத்தை ஏற்படுத்திய பேஸ்புக் பதிவு,0
தடுப்பூசி உடல் நலத்துக்கு கேடா பகீர் பேஸ்புக் பதிவு,0
லதா மங்கேஷ்கருக்கு கண்ணீர் அஞ்சலி பதிவிட்ட பேஸ்புக் பதிவர்கள்,0
சபரிமலை 18ம் படிக்குக் கீழ் வெள்ளப்பெருக்கு பேஸ்புக்கில் பரவும் வீடியோ,0
நெல்லை கண்ணன் தலைமறைவாக உள்ளாரா,0
சிதம்பரத்தில் திமுக வன்னியர்கள் எனக்கு ஓட்டுப் போட வேண்டாம் என்று திருமாவளவன் சொன்னாரா,0
ஒரே பிரசவத்தில் 19 குழந்தைகள் பேஸ்புக் வைரல் பதிவு உண்மையா,0
டூரிஸ்ட் கைடாக இருந்தவர் மோடி பேஸ்புக் செய்தியின் உண்மை அறிவோம்,0
சிஏஏக்கு எதிராக பேசிய மடாதிபதி  கோபம் அடைந்த கர்நாடக முதல்வர் உண்மை என்ன,0
தமிழகத்தின் இரண்டாவது பெண் ஐ.பி.எஸ் அதிகாரி சுஜிதாவா,0
தண்ணீரில் வெண்ணெய் எடுக்கும் மோடி பேஸ்புக் செய்தியின் உண்மை அறிவோம்,0
தன்னுடைய உதவியாளர் கொலை வழக்கில் ஸ்மிருதி இரானிக்கு தொடர்பா,0
தெலுங்கானாவை தெறிக்கவிட்ட தமிழிசை பரபரப்பை ஏற்படுத்திய ஏஷியாநெட் நியூஸ்,0
அழகர் போல வேஷமிட்ட ஏசு பேஸ்புக் வைரல் புகைப்படம் உண்மையா,0
ரெய்டுக்கு பயந்து அண்ணா சமாதியில் தர்ம யுத்தம் நடத்திய எம்ஜிஆர் பேஸ்புக் வதந்தி,0
ப.சிதம்பரம் கைது நிகழ்வை நேரலையில் பார்த்து ரசித்த மோடி,0
தமிழ் மொழியில் கனடா தேசிய கீதம் பேஸ்புக் பதிவு உண்மையா,0
ஐதராபாத் என்கவுன்டர் புகைப்படம் இதுவா,0
போராட்டம் செய்த ஜாமியா பல்கலை மாணவரை தாக்கிய போலீசார் உண்மை அறிவோம்,0
பொள்ளாச்சி ஜெயராமனின் மகன் இளம்பெண்களுடன் செல்பி எடுத்தாரா,0
எட்டு வழி சாலை திட்டத்துக்கு மத்திய அரசு சார்பில் ஆதரவாக வாதாடிய பி.வில்சன்  பரபரப்பை ஏற்படுத்திய பேஸ்புக் பதிவு,0
ஜெர்மன் நிதியமைச்சர் தற்கொலை செய்துகொண்டாரா,0
ட்விட்டரில் கோபேக் மோடி டிரெண்டிங்  பாகிஸ்தான் சதி காரணமா,0
ஜெயலலிதா உடன் இருப்பவர் நிர்மலா சீதாராமன் இல்லை  முழு விவரம் இதோ,0
மறைந்த நடிகர் ரகுவரன் பற்றி பகீர் தகவல் வெளியிட்ட 21 வயது மகன் அம்மா பரபரப்பை ஏற்படுத்திய செய்தி,0
குளியலறையில் சுய இன்பம் செய்யக்கூடாது ஐஐடி ரூர்கி பெயரில் பரவும் போலி செய்தி,0
மோடியின் வாயில் ரத்தம் சொட்டும் அட்டைப் படம் வெளியிட்டதா டைம் இதழ்,0
உத்தரப் பிரதேசத்தில் இறந்த பெண்ணின் கை காலை ஒடித்து மூட்டை கட்டினார்களா,0
எந்த தமிழனும் உண்மையான இந்தியன் கிடையாது ராஜேந்திர பாலாஜி பெயரில் பரவும் வதந்தி,0
