text,label
కోటి మంది కోవిడ్19 రోగులకు ఉచితంగా చికిత్స అందించామని మన్ కీ బాత్ రేడియో ప్రసంగంలో తెలిపారు,0
బాంద్రాలోని జామా మసీదు వెలుపల ఇంత పెద్ద సంఖ్యలో ప్రజలు గుమిగూడడం ఆందోళన కలిగించే అంశం వారిని ఎవరు పిలిచారు ఇంతమంది ఇంటికి తిరిగి వెళ్లడానికి రైలు పట్టుకోవడానికి వస్తే వారి చేతిలో సామాన్లు ఎందుకు లేవు,0
188 మంది కరోనా రోగులకు చికిత్స అందించిన తర్వాత డాక్టర్ మనీషా పాటిల్ ముంబైలో మరణించారు ఆమె తనను తాను రక్షించుకోలేకపోయింది,0
కనాస్ సమీపంలోని సాహుపాద్ గ్రామంలో పూరీ జగన్నాథ్ ధామ్ నుండి 40 కిమీ దూరంలో వేల సంవత్సరాల నాటి శివలింగం కనపడింది పొలాన్ని సాగు చేస్తున్న ఒక రైతు దీనిని కనుగొన్నాడు,0
దీపావళి సందర్భంగా హోండా 300 యాక్టివా 5జీ స్కూటర్లను ఉచితంగా అందజేస్తోంది,0
నమాజ్ కోసం ఐదుగురి కంటే ఎక్కువ మంది మసీదులకు వెళ్లడాన్ని ప్రభుత్వం నిషేధిస్తే ప్రజలు ప్రాణాలను ఇవ్వడానికి సిద్ధంగా ఉన్నారు,0
ఈ చిత్రంలో ఉన్న విలాసవంతమైన సోఫాలు ప్రపంచ స్థాయి ఇంటీరియర్ డిజైన్ ఎవరి డ్రాయింగ్ రూమ్ కాదు ఇది దేశ ప్రధాని కోసం కొనుగోలు చేసిన బోయింగ్777 వీవీఐపీ విమానం,0
సియాచిన్ గ్లేసియర్‌లో భారత సైనికులు ఇక్కడ ఉష్ణోగ్రత మైనస్ 50 డిగ్రీల సెల్సియస్,0
అతనే కేరళకు చెందిన మొయినుద్దీన్ 1989లో జేఎన్‌యూలో చేరారు ఏడాదికేడాది బీఏ ఎంఏ ఎంఫిల్ ఆపై పీహెచ్‌డీలో చేరి ఉంటే 2001లోనే జేఎన్‌యూ వదిలి ఉద్యోగంలో చేరి ఉండాలి,0
అందుకే ఢిల్లీ పోలీసులు తన పని తాను చేసుకుపోతున్నారు మీడియా మీ పని చేయండి ,0
అస్థానా హుక్కా తాగడంపై దర్యాప్తు చేస్తున్నాడు అవినీతి ఆరోపణలు సీబీఐ ఆఫీసుకు తాళం వేసి రాత్రి డ్రామా చేసి మోడీకి మిత్రుడు కావడం వల్లే ప్రాణాలతో బయటపడ్డాడు,0
నేపాల్‌లో భారత సైన్యం వైమానిక దాడులు చేయనుంది కానీ నేపాల్ సైన్యం విమానాన్ని ధ్వంసం చేసింది,0
కంగనా రనౌత్ బీహార్ ఎన్నికల్లో ప్రచారం చేస్తుంది స్కూల్ కాలేజీలు మూసివేయబడతాయి,0
పశ్చిమ బెంగాల్‌లో షరియా చట్టం ప్రకారం ప్రజలపై అఘాయిత్యాలు బంగ్లాదేశ్‌లు ఎక్కువగా ఉన్న రోహింగ్యాలు ముస్లింలు మెజారిటీ ప్రాంతాలలో నివసిస్తున్న హిందువులపై జరుగుతున్న దౌర్జన్యాలను ఎవరూ వినడం లేదుసెక్యులరిజం అనే పురుగులు ఎక్కడ ఉన్నాయి భారత రాజ్యాంగం ఎక్కడ ఉంది,0
అత్యంత ఖరీదైన గల్ఫ్ దేశాల జాబితాలో భారత దేశం టాప్,0
పాఠశాల పుస్తకాలపై పన్ను విధించిన మొదటి దేశంగా భారతదేశం అవతరించింది భారతదేశం నిరక్షరాస్యులుగా మిగిలిపోతుంది,0
బెంగుళూరులో ఉన్న ప్రతి ఒక్కరికీ నమస్కారం దయచేసి ఈ రాత్రి 10 గంటల తర్వాత రేపు ఉదయం 5 గంటల వరకు మీ ఇంటి నుండి బయటకు వెళ్లకండి కోవిడ్19ని చంపడానికి గాలిలో మందు స్ప్రే చేయబడుతుంది బెంగుళూరులోని మీ స్నేహితులు బంధువులు మరియు మీ కుటుంబ సభ్యులందరితో ఈ సమాచారాన్ని పంచుకోండి ధన్యవాదాలు,0
మతంపై నా విశ్వాసాన్ని కరోనా విచ్ఛిన్నం చేసింది  మోహన్ భగవత్,0
ఈ మహమ్మారి వ్యాప్తి చెందుతున్న సమయంలో ప్రజలు ఇంట్లోనే ఉన్నారని నిర్ధారించడానికి రష్యా వీధుల్లో 500 కంటే ఎక్కువ సింహాలను విడుదల చేశారు వ్లాదిమిర్ పుతిన్ దాదాపు 500 సింహాలను విడుదల చేశారు,0
ప్రధానమంత్రి నరేంద్రమోదీ ఇచ్చిన హామీ మేరకు సుల్తాన్ షేక్ మహమ్మద్ అబుదాబిలో తొలి హిందూ దేవాలయాన్ని నిర్మించారు సుల్తాన్ భార్య బేగం తన తలపై పవిత్ర రామాయణం ప్రతిని ధరించి ఆలయం వైపు వెళుతోంది,0
దీదీ రాజకీయాల జిహాదీ స్వభావం ఇప్పుడు హిందూ మతాన్ని సంస్కృతిని నాశనం చేయడానికి పూనుకుంది పశ్చిమ బెంగాల్‌లోని ముర్షిదాబాద్ ప్రాంతంలో ఒక మతపరమైన సమూహం ఒక ఆలయంపై దాడి చేసి ఎలా ధ్వంసం చేసిందో చూడండి అవమానకరం,0
భారతదేశ చరిత్రలో మొట్టమొదటిసారిగా శివకాశి నదిలో నీరు తక్కువగా ఉన్నప్పుడు లక్షలాది శివలింగాలు కర్ణాటకలో దర్శనమిచ్చాయి,0
సూరత్ నుంచి వస్తున్న వారు కాలినడకన ఆకలిని తట్టుకోలేక ఆత్మహత్యకు పాల్పడ్డారు Corona Media మీకు మర్కజ్ నిజాముద్దీన్ నుండి ఖాళీ సమయం దొరికితే మీ వార్తల్లో దానికి చోటు కల్పించండి,0
అస్సాం పోలీసులు సిగ్గుపడుతున్నారు అస్సాం పోలీసులు ఈ అస్సాం ప్రభుత్వం మాకు అవమానం చేస్తోంది క్రింద మీరు చూడగలరు వారి క్రూరత్వం పోలీసుల లాఠీఛార్జ్ ఆ రాక్షసులను రక్షించేటప్పుడు రబ్బరు బుల్లెట్లు  అస్సాంకు ఇది నిజంగా చీకటి రోజు అస్సాం ప్రస్తుతం మండుతోంది,0
రాహుల్ గాంధీ కోసం ఆయన అందించిన ప్రత్యేక విమానాన్ని ఇప్పటి వరకు ప్రధాని రాష్ట్రపతి లేదా ఇతర దేశాల నుంచి వచ్చే రాజులకు అందుబాటులో ఉంచారు యునైటెడ్ అరబ్ ఎమిరేట్స్‌లో తొలిసారిగా రాహుల్ గాంధీ ప్రోటోకాల్‌ను ఉల్లంఘించబోతున్నారు మరియు రాహుల్ గాంధీ ప్రధాని కాకుండానే ఈ ప్రత్యేక విమానంలో న్యూఢిల్లీకి బయలుదేరనున్నారు,0
ప్రధాని నరేంద్ర మోదీతో పాటు విమానంలో కూర్చున్న మహిళ ఆమె ఎవరో ఇంకా తెలియరాలేదు,0
WHO చెప్పింది కరోనా వైరస్ ఇప్పుడు బలహీనపడటం ప్రారంభించింది,0
విలేకరుల సమావేశంలో ప్రియాంక వాద్రా నవ్వుతూనే ఉన్నారు పుల్వామా దాడి తర్వాత విలేకరుల సమావేశంలో ప్రియాంక గాంధీ వాద్రా నవ్వుతున్న వీడియో వైరల్‌గా మారింది,0
సెప్టెంబర్ 7న జరగాల్సిన కామన్ లా అండ్ అడ్మిషన్ టెస్ట్ క్లాట్ వాయిదా పడింది ఆగస్టు 25న ఎన్‌ఎల్‌యూ కన్సార్టియం పరీక్షను వాయిదా వేయగా సెప్టెంబర్ 7న కాకుండా సెప్టెంబర్ 28న పరీక్ష నిర్వహిస్తామని ఆగస్టు 28న కన్సార్టియం మళ్లీ నోటిఫికేషన్‌ జారీ చేసింది,0
కోడికి కరోనా సోకినట్లు నిర్ధారణ అయింది,0
దేశంలోని అన్ని చైనీస్ యాప్‌లను భారత ప్రభుత్వం నిషేధించింది,0
బిల్లును వ్యతిరేకించిన తన సొంత పార్టీకి వ్యతిరేకంగా సింధియా విరుద్ధమైన వైఖరిని తీసుకున్నారని వెబ్సైట్లు పేర్కొన్నాయి,0
వార్తా సంస్థ IANS ఇండోఆసియన్ న్యూస్ సర్వీస్ ఇటీవల ఒక కథనంలో పాకిస్తాన్ ప్రధాని ఇమ్రాన్ ఖాన్ కరోనావైరస్ యొక్క గ్రాఫ్‌లో ఉన్న వక్రరేఖ యొక్క సమాంతర గురించి మాట్లాడారని అక్కడ అతను వక్రరేఖను తప్పుగా చదివాడని పేర్కొంది,0
మోడీ ముందుగా తన భార్య జశోదాబెన్‌కు న్యాయం చేయాలని అసద్ అసదుద్దీన్ ఒవైసీ అనడంతో అది విన్న మోడీ తల్లి హీరాబెన్ జీ సంతోషించారని వైరల్ పోస్ట్‌లో పేర్కొన్నారు,0
HDFC బ్యాంక్ CEO మరియు MD ఆదిత్య పూరితో ఇంటర్వ్యూ నుండి ముఖ్యాంశాల జాబితా కొరోనావైరస్‌పై పోరాటంలో భారతదేశం ఎందుకు గెలుస్తుంది మరియు ఈ మహమ్మారి నుండి బయటపడడంలో ఎందుకు విజయవంతమవుతుందనే సందేశంలోని అనేక అంశాలను పూరీ వివరించాడు,0
భోపాల్‌లో ముఖేష్ సూరి జీ హసీనా అనే ముస్లిం పనిమనిషిని నియమించుకున్నాడు మరియు పనిమనిషి తన ఇస్లామిక్ మతం ప్రకారం ప్రవర్తించడం ప్రారంభించింది అతను తన ఉమ్మి మరియు మూత్రంతో చేసిన ఆహారాన్ని తినిపించేవాడు,0
కొత్త రిక్రూట్‌మెంట్ల ప్రక్రియకు ప్రభుత్వం స్వస్తి పలికింది,0
సెప్టెంబర్ 21 నుండి 9 నుండి 12 తరగతుల విద్యార్థుల కోసం దేశవ్యాప్తంగా పాఠశాలలు తెరవబడతాయి అన్‌లాక్4 కోసం కేంద్ర హోం మంత్రిత్వ శాఖ ఆగస్టు 29న మార్గదర్శకాలను విడుదల చేసింది ఈ మార్గదర్శకంలో మాత్రమే పాఠశాలలను తెరవడానికి అనుమతి ఇవ్వబడింది,0
ఇది జమ్మూ కాశ్మీర్ శ్రీనగర్ శివారు ప్రాంతాల నుండి వచ్చిన తాజా వీడియో ఆగస్టు 16 అక్కడ భారత సైన్యం 4 నిర్బంధంలో ఉన్న కాశ్మీరీ అబ్బాయిలను మానవ కవచాలుగా ఉపయోగించింది భారతదేశానికి వ్యతిరేకంగా నినాదాలు చేస్తున్న అబ్బాయిలను మరియు అతనిని దుర్భాషలాడుతున్న వీర సైనికులు ఇప్పుడు రాళ్ళు విసరండి ,0
65 మంది సైనికుల మరణంతో ప్రధానికి ఆదరణ పెరిగిన దేశాన్ని ఎవరూ రక్షించలేరు రతన్ టాటా చేసిన ఈ ట్వీట్ 65 మంది సైనికుల మరణంతో ప్రధాని పాపులారిటీ పెరిగిపోయిన దేశాన్ని నాశనం చేయకుండా ఎవరూ రక్షించలేరు,0
మధ్యప్రదేశ్‌లోని దామోహ్‌లో రైల్వే ట్రాక్‌పై కుమారుడికి పాలివ్వడానికి ప్రయత్నిస్తూ మహిళ శవమై పడి ఉంది,0
కరోనా వైరస్ సంబంధిత సందేశాలను పోస్ట్ చేయడం శిక్షార్హమైన నేరమని భారత హోం వ్యవహారాల మంత్రిత్వ శాఖ సందేశం జారీ చేసింది,0
ఒకరి పేరు పూజ మరియు మరొకరి మాన్సీ మరియు లక్నోలోని ఘంటాఘర్ సమీపంలో CAA NRC మరియు NPRలకు వ్యతిరేకంగా ధర్నాకు కూర్చున్న మహిళల గుంపులో నిఖాబ్ బురఖా ధరించిన వారిద్దరూ పాకిస్తాన్ జిందాబాద్ అంటూ నినాదాలు చేశారని ఆరోపించబడింది,0
హిందుత్వ అసలు ముఖాన్ని చూడండి శాంతియుతంగా ఆందోళన చేస్తున్న వారిపై హిందూత్వ పోలీసులు దాడి చేశారు పోలీసుల హింసతో ఒక వ్యక్తి స్పృహ కోల్పోయాడు మరియు హిందుత్వ పోలీసులు ఇప్పటికీ అపస్మారక స్థితిలో ఉన్న వ్యక్తిని కొడుతున్నారు,0
ఇక్కడ పాకిస్తాన్ జిందాబాద్ అంటూ నినాదాలు చేసే వారు నేను వారికి పాకిస్తాన్ కరోనా ఐసోలేషన్ వార్డు చూపించాలి పాకిస్తాన్‌కి వెళ్లాలి అది మీకు సరైనది పాకిస్తాన్ ద్రోహులను చూడండి రాముడు జీవించు,0
కాశ్మీర్‌లో రాళ్లదాడి చేసేవారు ఈ యువకుల నుంచి ఏదైనా నేర్చుకోవాలని అందులో రాశారు భారత సైన్యం,0
మంత్రిత్వ శాఖలోని సైంటిఫిక్ ప్యానెల్‌లోని కొందరు వ్యక్తులు కరోనా డ్రగ్ ఆమోదాన్ని అడ్డుకుంటున్నారు,0
పతంజలికి చెందిన కరోనిల్ డ్రగ్‌కు ఆయుష్ మంత్రిత్వ శాఖ ఆమోదం లభించింది,0
IPL2020 ఢిల్లీ క్యాపిటల్స్ కష్టాలు పెరిగాయి ఒక సభ్యుడు కి మూడవ టెస్ట్‌లో కోవిడ్19 పాజిటివ్ అని తేలింది,0
దళిత క్రైస్తవ మహిళపై ఆర్ఎస్ఎస్ యువకుడు దాడి చేశాడు ఓ మహిళను వివస్త్రను చేసి వీధిలో నడిపిస్తున్నారు,0
రాష్ట్రీయ స్వయంసేవక్ సంఘ్ ఆర్ఎస్ఎస్ భజరంగ్ దళ్ సభ్యులు ఆయనను హత్య చేసేందుకు ప్రయత్నించారు,0
పెద్ద వార్త కరోనా వైరస్ వ్యాక్సిన్ సిద్ధంగా ఉంది ఇంజెక్షన్ తర్వాత 3 గంటలలోపు రోగికి నయం అవుతుంది అమెరికా శాస్త్రవేత్తలకు వందనం రోచె మెడికల్ కంపెనీ వచ్చే ఆదివారం వ్యాక్సిన్‌ను విడుదల చేస్తుందని మరియు మిలియన్ల కొద్దీ డోసులు సిద్ధంగా ఉన్నాయని ట్రంప్ ఇప్పుడే ప్రకటించారు,0
నాకు సన్యాసినికి మధ్య ఏం జరిగినా అది అత్యాచారం కాదు ఈ పవిత్ర యేసు ఉనికిని గ్రహించడం జ్ఞానోదయం యొక్క ఆచారం బిషప్ ఫ్రాంకో ములక్కల్ అత్యాచారం ఆరోపణలు,0
చైనాలోని వుహాన్ నగరానికి చెందిన ఈ ప్రజలు ప్రాణాల కోసం వేడుకుంటున్నారు వారి ఇళ్లలో నుండి కేకలు వేస్తున్నారు చికిత్స సహాయం కాకుండా ఇళ్లకే బంధించారు  కరోనా వైరస్ తారాస్థాయికి చేరుకుంది భారత్ వెంటనే సన్నద్ధం కావాలి,0
మాల్యాను భారత్‌కు పంపవద్దు ఇలా చేయడం వల్ల భారతదేశంలో జరిగే ఎన్నికలపై ప్రభావం పడుతుంది కపిల్ సిబల్ మాల్యా అప్పగింతకు వ్యతిరేకంగా బ్రిటిష్ కోర్టును ఆశ్రయించారు,0
క‌రోనా వైర‌స్ కార‌ణంగా స్కూళ్లు కాలేజీలు మూత ప‌డ‌డం వ‌ల్ల విద్యార్థుల చ‌దువ‌లు దెబ్బ తిన్న నేప‌థ్యంలో ప్ర‌భుత్వం విద్యార్థులందరికీ ఉచితంగా ఆండ్రాయిడ్ స్మార్ట్‌ఫోన్లు అందిస్తోంది,0
భారత్ పాక్ సైన్యం మిఠాయిలు పంచుకుని శుభాకాంక్షలు తెలుపుకున్నారు ఈ విషయాన్ని దేశానికి చూపించే సమయం ఏ మీడియా ఛానెల్‌కు లేదు ఇదే వార్త చాలా పత్రికల్లో మొదటి పేజీలో వచ్చింది తమ గురించి గొప్పలు చెప్పుకునే వారు 56 అంగుళాల ఛాతీ ఉందని చెప్పుకునే వారు 2024 లోపు రాజకీయ ప్రయోజనాల కోసం ఎంతో మంది ప్రాణాలను బలిగొంటారు జాగ్రత్త,0
నేపాల్ పోలీసులు 13 మంది భారత ఆర్మీ సిబ్బందిని అరెస్టు చేశారు,0
తెల్లవారుజామున 430 గంటలకు భారత సైన్యం ఆనందం 30 సెకన్ల నిడివిగల వీడియో దలేర్ మెహందీ యొక్క పాపులర్ సాంగ్ బోలో తరా రా రాకు ముగ్గురు సైనికులు డ్యాన్స్ చేయడంతో ప్రారంభమవుతుంది త్వరలో చాలా మంది సైనిక సిబ్బంది చేరారు,0
సుప్రీంకోర్టు తీర్పు వెలువడిన వెంటనే డొనాల్డ్ ట్రంప్ వైట్‌హౌస్‌పైకి ఎక్కి కంట్రీ మేడ్ పిస్టల్‌తో గాలిలోకి కాల్పులు జరుపుతూ జై శ్రీరామ్ నినాదాలు చేశారు,0
కరోనా కాలంలో అమెరికాతో సహా అనేక అభివృద్ధి చెందిన దేశాల GDP భారతదేశం కంటే ఎక్కువగా పడిపోయింది డేటా ప్రకారం అమెరికా GDP 33% క్షీణించింది దేశంలోని మేధావులు భారతదేశ జిడిపి క్షీణతను మాత్రమే చూస్తున్నారు,0
పుల్వామా ఉగ్రదాడితో ముడిపడి ఉన్న జవాన్ మృతదేహానికి సంబంధించిన ఫోటో వైరల్‌గా మారింది,0
స్విస్ బ్యాంక్ కార్పొరేషన్ స్విట్జర్లాండ్ భారతీయ సంతతికి చెందిన వ్యక్తుల ద్వారా అధిక సంపద డిపాజిట్‌లతో భారతదేశంలోని టాప్ 10  ఖాతా స్టేట్‌మెంట్‌ల గురించి మీకు స్పష్టమైన సమాచారాన్ని అందిస్తుంది దయచేసి వారి IT రిటర్న్‌లు వారి వ్యాపార ప్రొఫైల్ వ్యాపార నేపథ్యంతో పాటు మీ మొత్తం భారతీయ ఖాతా సమాచారాన్ని వీక్షించండి దయచేసి దిగువ ఖాతాదారుల పూర్తి వివరాలను తనిఖీ చేయండి మరియు వారి పూర్తి స్పష్టమైన వ్యాపార వివరాలను మార్చి 31 2012లోపు మాకు తిరిగి ఇవ్వండి,0
బ్రదర్ నీతా అంబానీ మొదట ఇంగ్లీష్ రాయడం నేర్చుకోండి ,0
పేదరికం లేని భారతదేశం చేయడానికి సన్నాహాలు ఉత్తరప్రదేశ్ నుంచి ప్రారంభం,0
రతన్ టాటా  2020 సజీవంగా ఉండాల్సిన సంవత్సరం లాభనష్టాల గురించి చింతించకండి,0
COVID19 కారణంగా ప్రభావితమైన కళాకారుల కోసం భారత ప్రభుత్వం ఉపశమన పథకాన్ని ప్రకటించింది మరియు వారి వివరాలను అందించిన IDకి ఇమెయిల్ చేయమని కోరింది,0
ఇది ఆదిత్య థాకరే మహారాష్ట్ర సీఎం కొడుకు రియా చక్రవర్తితో ఉన్న అనుబంధం అందుకే సుశాంత్ సింగ్ రాజ్‌పుత్ కేసును అణిచివేయాలని ముంబై పోలీసులు బీఎంసీ భావిస్తున్నాయి,0
RBI 2000 రూపాయల నోట్లను నిలిపివేస్తోంది మరియు జనవరి 2020 నాటికి ఈ నోట్లు చట్టవిరుద్ధం,0
ఆగస్ట్ 5కి అయోధ్య సిద్ధమైంది జై శ్రీరామ్,0
చూడండి మన దేశంలో ఏమి జరుగుతుందో మత గ్రంథాల్లో కల్తీ పనులు జోరుగా సాగుతున్నాయి20 సంవత్సరాల తర్వాత మన తర్వాతి తరాలు ఈ కల్తీ వేదాలు పురాణాలు ఉపనిషత్తులు చదువుతారు,0
ఇప్పుడు భారత దేశం  పేరు భారత్‌గా మారనుంది,0
రెండు రోజుల క్రితం వరకు ఉత్తరాఖండ్‌లోని 71 హెక్టార్ల అడవి మంటల్లో చిక్కుకుంది గత సంవత్సరం ఈ సమయానికి ఈ సంఖ్య ఒకటిన్నర వేల హెక్టార్లు అడవి మంటల్లో చిక్కుకుంది,0
దుకాణంలో సరుకులు కొనుగోలు చేసే సమయంలో ఎదుటి వ్యక్తికి 5 అడుగుల దూరం పాటించాలని లేకుంటే అరెస్టు తప్పదని పేర్కొంది,0
అక్టోబర్ 1 2019న BOOM జాకియా బింటి జియా తరువాత జకియాగా మార్చబడింది అనే వినియోగదారు చేసిన ట్వీట్‌ను చూసింది అందులో ఆమె తాను కాశ్మీరీనని మరియు మిగిలిన కాశ్మీరీ ప్రజలకు అంబాసిడర్‌గా మారాలని ప్రధాని నరేంద్ర మోడీకి పిలుపునిచ్చింది ,0
అరవింద్ కేజ్రీవాల్‌ను చెంపదెబ్బ కొట్టినందుకు అన్నా హజారే చెంపదెబ్బ కొట్టారా కేవలం ఒక చెంపదెబ్బ,0
కాంగ్రెస్ విధేయుడు గులాం కపిల్ సిబల్ చైనీస్ యాప్ టిక్‌టాక్ నిషేధం కేసుపై సుప్రీంకోర్టులో పోరాడతారు,0
ఆయుష్ మంత్రిత్వ శాఖ నుండి ఒక వైద్యుడిని తొలగించారు,0
పెరుగుతున్న కరోనా వైరస్ కారణంగా స్వచ్ఛ భారత్ కింద రిక్రూట్ అయిన వారందరికీ ఉచితంగా మాస్క్‌లు ఇవ్వాలని మన ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీ జీ నిర్ణయించారు,0
భారత్ బయోటెక్ వైస్ ప్రెసిడెంట్ వీకే శ్రీనివాస్‌పై తొలి కరోనా వ్యాక్సిన్ ట్రయల్ జరిగింది మొదటి డోస్ తీసుకున్న వెంటనే నేను మరియు నా బృందం అభివృద్ధి చేసిన వ్యాక్సిన్‌ను పరీక్షించిన మొదటి వ్యక్తిని నేనే అని చెప్పాడు తమ ఉత్పత్తిపై వారికి ఎంత నమ్మకం ఉందో చూడండి,0
నివేదిక ప్రకారం గురువారం సాయంత్రం భారత సైన్యం యొక్క కదలికను పర్యవేక్షించడానికి పాకిస్తాన్ ఆర్మీ విమానం నియంత్రణ రేఖ నియంత్రణ రేఖ మీదుగా తిరుగుతోంది కానీ పాకిస్థాన్ సైన్యం దాన్ని భారత వైమానిక దళానికి చెందిన విమానంగా తప్పుగా భావించి కూల్చివేసింది ,0
ఢిల్లీ పోలీసులు కౌన్సిలర్ తాహిర్ హుస్సేన్ ఇంటి పైకప్పుపైకి అల్లరిమూకలను ఎక్కించారని తద్వారా పెట్రోల్ బాంబులు స్లింగ్‌షాట్లు రాళ్లను ఉంచడం ద్వారా అతనిని ట్రాప్ చేయగలిగారు,0
పాత టెలివిజన్‌లోని పాదరసం ట్యూబ్‌ను అణు బాంబును తయారు చేయడానికి ఉపయోగించవచ్చు,0
నరేంద్ర మోడీ కుటుంబం అతనిపై పోలీసులకు ఫిర్యాదు చేసిందిమోడీ ఇంట్లో నగలు దొంగిలించి పారిపోయాడు తన చర్యలతో బాధపడ్డ మోడీ తండ్రి గుండెపోటుకు గురయ్యారని చికిత్సకు అవసరమైన వనరులు లేకపోవడంతో మరణించారని కూడా క్లిప్పింగ్ పేర్కొంది తమ తండ్రి మరణానికి ప్రధానమంత్రి నరేంద్రమోడీ బాధ్యత వహించాలని ఆయన తోబుట్టువులు ఆరోపిస్తున్నారు,0
న్యూస్ బీహార్‌లో జరిగిన పెను ప్రమాదాన్ని ప్రత్యక్షంగా చూడండిరైలు ప్రమాదానికి సంబంధించిన పాత వీడియో తప్పు సందర్భంలో వైరల్,0
ఫరీదాబాద్‌లోని అటాలీ గ్రామంలో నిన్న సాయంత్రం శాంతిని ప్రేమించే ముస్లింలు ఆలయంలో కీర్తనలు చేస్తున్న మహిళలపై రాళ్లతో దాడి చేశారు స్పృహతో ఉన్న ఓ మహిళ వీడియో తీసింది ఇది ఏ న్యూస్ ఛానెల్‌లోనూ చూపబడదు గుడిలో విగ్రహాలు పగలగొడితే కొత్తవి చేస్తాం,0
