text,label
ದಿನಕ್ಕೆ 150ಕ್ಕೂ ಅಧಿಕ ಬಾರಿ ಸ್ಮಾರ್ಟ್​ಫೋನ್ಚೆಕ್ಮಾಡುವ ವಿದ್ಯಾರ್ಥಿಗಳು,1
ಇಂದು ಸಂಜೆ ರಾಮ್ಲೀಲಾ ಆರತಕ್ಷತೆಗೆ ಸಾಕ್ಷಿಯಾಗಲಿರುವ ಲೀಲಾ ಪ್ಯಾಲೆಸ್,1
ಹಾಲಿವುಡ್​ನ ದ ಕಾಸ್ಟ್ಅವೆ ಚಿತ್ರವನ್ನು ಹೋಲುವ ರಾಜು ಕನ್ನಡ ಮೀಡಿಯಂ,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018 ಉದ್ಘಾಟನಾ ಸಮಾರಂಭದ ಕೆಲ ಚಿತ್ರಪಟಗಳು,1
  ಪಂದ್ಯ ಮುಗಿಯುತ್ತಿದ್ದಂತೆ ಸ್ಟೇಡಿಯಂನಲ್ಲಿ ಹೊಡೆದಾಡಿಕೊಂಡ ಅಭಿಮಾನಿಗಳು,1
ಒಂದುಗೂಡಿವೆ ಜಿಯೋ ಮ್ಯೂಸಿಕ್   ಸಾವನ್ ಕಲಾವಿದರಿಗಾಗಿ ದಕ್ಷಿಣ ಏಷ್ಯಾದಲ್ಲೇ ಅತಿದೊಡ್ಡ ವೇದಿಕೆ ಸೃಷ್ಟಿ,1
ಟೀಂ ಇಂಡಿಯಾ ಆಟಗಾರರನ್ನು ಕೆಣಕಿದರೆ ಶಿಕ್ಷೆ ಕಟ್ಟಿಟ್ಟ ಬುತ್ತಿ,1
11 ವರ್ಷಗಳ ಬಳಿಕ ಪಾಕಿಸ್ತಾನಕ್ಕೆ ಕಾಲಿಡಲಿದ್ದಾರೆ ಎಬಿ ಡಿವಿಲಿಯರ್ಸ್​​​,1
ಮೊದಲ 5ಜಿ ಮೊಬೈಲ್ಪರೀಕ್ಷೆ ನಡೆಸಿದ ಒಪ್ಪೊ,1
ಬ್ಯಾಟಿಂಗ್ ಬೌಲಿಂಗ್​ನಲ್ಲಿ ಮಿಂಚಿದ ಭಾರತೀಯರು ಸರಣಿಯಲ್ಲಿ 2 0 ಮುನ್ನಡೆ,1
ಸೋನಮ್ವಿವಾಹಕ್ಕೆಂದು ವೀರ್ದಿ ವೆಡ್ಡಿಂಗ್ಚಿತ್ರೀಕರಣಕ್ಕೆ ಟಾಟಾ ಹೇಳಲಿದ್ದಾರಾ ಬೇಬೊ,1
ದಿಗಂತ್ರಾಗಿಣಿ ಲಿಫ್ಟ್​ನಲ್ಲಿ ಮಾಡಿದ್ದೇನು ಇದನ್ನು ನೋಡಿದ ಐಂದ್ರಿತಾ ದಂಗಾಗಿದ್ದು ಏಕೆ,1
ನನ್ನನ್ನ ಸರ್ ಎಂದು ಕರೆಯಬೇಡ ಚಹಾಲ್​ಗೆ ಧೋನಿ ಗದರಿದ್ದೇಕೆ,1
ಚಂದನವನದ ರಾಮಾಚಾರಿ ವಿಷ್ಣುವರ್ಧನ್ಹುಟ್ಟುಹಬ್ಬಕ್ಕೆ ಶುಭಕೋರಿದ ತಾರೆಗಳು,1
  ಫಸ್ಟ್ರ‍್ಯಾಂಕ್ರಾಜು ಈಗ ರಾಜು ಜೇಮ್ಸ್​ಬಾಂಡ್ ಬಿಡುಗಡೆಯಾಯಿತು ಸ್ಯಾಂಡಲ್​ವುಡ್​ನ ಬಾಂಡ್ಟೀಸರ್​,1
ಬಿಗ್ ಹಿಟ್‍ ಸಿನಿಮಾಗೋಸ್ಕರ ಕಾಯುತ್ತಿರುವ ನಟ ವಿನಯ್ ರಾಜ್‍ಕುಮಾರ್,1
ಕೊಹ್ಲಿಗೆ ಆಘಾತ ವಿಶ್ವಕಪ್​ನಲ್ಲಿ ಧೋನಿ ಕ್ಯಾಪ್ಟನ್ ಆಗಲಿ ಎಂದ ಮಾಜಿ ಸ್ಟಾರ್ ಕ್ರಿಕೆಟಿಗ,1
ರಣಜಿ ಸೆಮೀಸ್ ಟೊಂಕ ಕಟ್ಟಿ ನಿಂತ ಪೂಜಾರ ಸೋಲಿನ ಸುಳಿಯಲ್ಲಿ ಕರ್ನಾಟಕ,1
ಬೆಂಕಿ ಹಚ್ಚುವ ಅಭಿಮಾನ ನಿಜಕ್ಕೂ ಅಗತ್ಯವಿದೆಯಾ,1
ಅಮೆಜಾನ್​ಗೆ ಸೆಡ್ಡು ವಾಲ್​​ಮಾರ್ಟ್ ತಕ್ಕೆಗೆ ​ಫ್ಲಿಪ್​ಕಾರ್ಟ್​,1
ಭಾರತ ಇಂಗ್ಲೆಂಡ್ ಟೆಸ್ಟ್ಜಿದ್ದಾಜಿದ್ದಿಯ ಫೈಟ್​ನಲ್ಲಿ ಅಬ್ಬರಿಸುತ್ತಾ ಟೀಂ ಇಂಡಿಯಾ ಫಾಸ್ಟ್​ಬೌಲಿಂಗ್​,1
ಹಾಟ್ಫೋಟೋ ಶೂಟ್​ಗಾಗಿ ಜಾಮೀನು ರಹಿತ ವಾರೆಂಟ್ಪಡೆದ ದಕ್ಷಿಣ ಭಾರತದ ಆ ನಟಿ ಯಾರು,1
ನಟ ದುನಿಯಾ ವಿಜಯ್ಪರಾರಿ ಪ್ರಕರಣ ಪೊಲೀಸರಿಂದ ತೀವ್ರ ಶೋಧ,1
ಟೀಂ ಇಂಡಿಯಾಗೆ ಐತಿಹಾಸಿಕ ಸರಣಿ ಗೆಲುವು ಆಸ್ಟ್ರೇಲಿಯಾ ವಿರುದ್ಧ ಗವಾಸ್ಕರ್ ಫುಲ್ ಗರಂ,1
ಕೆ.ಜಿ.ಎಫ್ಚಾಪ್ಟರ್2 ಬಿಡುಗಡೆ ದಿನಾಂಕ ಬಹಿರಂಗ ಕೋಲಾರ ಗೋಲ್ಡ್ಫೀಲ್ಡ್​ಗೆ  ಸಂಜು ಬಾಬಾ ಎಂಟ್ರಿ,1
ನಗೆಪಾಟಲಿಗೆ ಈಡಾದ ಪಾಕ್ ಬ್ಯಾಟ್ಸ್​ಮನ್​ರನೌಟ್ ಹೇಗೆ ನೀವೆ ನೋಡಿ,1
ಶ್ರೀಮತಿ ಶ್ರುತಿ ರಾಮ್ಕುಮಾರ್ಹೆಸರಲ್ಲಿ ದೂರು ದಾಖಲು ದೂರಿನ 5 ಪುಟಗಳ ಪ್ರತಿ ನಿಮಗಾಗಿ,1
ಲೋಕಸಭಾ ಚುನಾವಣೆ ಪುಣೆಯಿಂದ ಮಾಧುರಿ ದೀಕ್ಷಿತ್‌ ಬಿಜೆಪಿ ಅಭ್ಯರ್ಥಿ ಎದುರಾಳಿಗಳಲ್ಲಿ ಸಣ್ಣ ನಡುಕ,1
ಅಭ್ಯಾಸ ಪಂದ್ಯದಲ್ಲಿ ಕೊಹ್ಲಿ ಧವನ್ ಸಖತ್ ಸ್ಟೆಪ್ಸ್ ವಿಡಿಯೋ ವೈರಲ್,1
ಭಾರತ vs ನ್ಯೂಜಿಲೆಂಡ್ ಅಂತಿಮ ಏಕದಿನಕ್ಕೆ ಧೋನಿ ಫಿಟ್,1
ರಜನಿ ಅಭಿಮಾನಿಗಳಿಗೆ  2.0 ಟ್ರೈಲರ್ ವಿಚಾರದಲ್ಲಿ ಸಿಕ್ಕಿದೆ ಸಿಹಿ ಸುದ್ದಿ,1
ಪುನೀತ್ ಪವನ್ ಒಡೆಯರ್ ಕಾಂಬಿನೇಷನ್ ಚಿತ್ರದ ಶೀರ್ಷಿಕೆ ಏನು,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018 ಸೆಮಿಫೈನಲ್​ಗೇರಲು ಕ್ರೋವೇಶಿಯಾ ವಿರುದ್ಧ ಅತಿಥೇಯ ರಷ್ಯಾ ಕಾದಾಟ,1
ಕಡೆಗೂ ಬಿಡುಗಡೆಯಾಯಿತು ರಜನಿ ಅಭಿನಯದ ಬಹು ನಿರೀಕ್ಷಿತ ಸಿನಿಮಾ 2.0 ಟ್ರೈಲರ್​,1
ಸಚಿನ್​ರಂತೆ ಶ್ರೇಷ್ಠ ಬ್ಯಾಟ್ಸ್​ಮನ್ಆಗಬೇಕೆಂದು ಕನಸು ಕಂಡಿದ್ದ ಆದರೆ ಆ ಒಂದು ಬೌನ್ಸರ್ ವಿಧಿ ಬರೆಯಿತು,1
  ಸ್ನೇಹಿತನ ತೋಟದ ಮನೆಯಲ್ಲಿ ದರ್ಶನ್ಕಾರು ಪತ್ತೆ,1
ಕ್ರಿಕೆಟ್ ದಿಗ್ಗಜರಿಂದ ಪ್ರಶಂಸೆಗೆ ಪಾತ್ರರಾದ ಅಫ್ಘನ್ ಸ್ಪಿನ್ನರ್ ರಶೀದ್ ಖಾನ್,1
ಗೇಲ್ ಸ್ಪೋಟಕ ಆಟ ವ್ಯರ್ಥ 361 ರನ್ಚೇಸ್ ಮಾಡಿ ದಾಖಲೆ ಬರೆದ ಆಂಗ್ಲರು,1
ಬಿಡುಗಡೆಗೆ ಸಿದ್ಧವಾಗಿರುವ ಅಸತೋಮ ಸದ್ಗಮಯ ಸಿನಿಮಾ,1
ಬಾಹುಬಲಿ ಚಿತ್ರ ನಾಯಕಿ ತಮನ್ನಾರ ನೃತ್ಯದ ವಿಡಿಯೋ ವೈರಲ್,1
ಐಪಿಎಲ್ 2018 ಚೆನ್ನೈ ಸೂಪರ್ ಕಿಂಗ್ಸ್​vs ಡೆಲ್ಲಿ ಡೇರ್ ಡೆವಿಲ್ಸ್ಪಂತ್ ಶಂಕರ್ ಹೋರಾಟ ವ್ಯರ್ಥ ಚೆನ್ನೈ​​ಗೆ 13 ರನ್​ಗಳ ರೋಚಕ ಜಯ​,1
ಮಾನವೀಯತೆ ಮೆರೆದ ಶ್ರೀ ಮುರಳಿ ರೀಲ್​ನಲ್ಲಿ ಮಾತ್ರವಲ್ಲ ರಿಯಲ್​ನಲ್ಲೂ ಮಿಂಚಿದ ರೋರಿಂಗ್ಸ್ಟಾರ್,1
ಕೋರ್ಟ್ಆದೇಶದ ಪ್ರತಿ ಸ್ವೀಕರಿಸಲು ನಿರಾಕರಿಸಿದ ಕೆಜಿಎಫ್ನಿರ್ಮಾಪಕರ ಕಚೇರಿ ಸಿಬ್ಬಂದಿ,1
ವಿಜಯ್ ಹಜಾರೆ ಟ್ರೋಫಿ ಫೈನಲ್​​ನಲ್ಲಿ ಮುಂಬೈ ಡೆಲ್ಲಿ ಕಾದಟ ಸೆಮೀಸ್​ನಲ್ಲಿ ಜಾರ್ಖಂಡ್​ಗೆ ಸೋಲು,1
ಟೀಂ ಇಂಡಿಯಾಕ್ಕೆ ಕಮ್ಬ್ಯಾಕ್ ಮಾಡಿದ ಸುರೇಶ್ ರೈನಾ ರಾಯುಡು ಸ್ಥಾನಕ್ಕೆ ರೈನಾ ಸೇರ್ಪಡೆ,1
ಉದಯೋನ್ಮುಖ ನಟ ಅನುರಾಗ್ಮೇಲೆ ಲಕ್ಷ ಲಕ್ಷ ವಂಚನೆ ಆರೋಪ,1
ಮಾಸ್ನಟ ದರ್ಶನ್​ರಿಂದ ಫ್ಯಾನ್ಸ್ಪೇಜ್ ಅಡ್ಮಿನ್​ಗಳಿಗೆ ಕ್ಲಾಸ್,1
ನವವಧು ಭಾವನಾ ನವೀನ್ಕೊಟ್ಟ ಶಾಕಿಂಗ್ನ್ಯೂಸ್ಏನು ಗೊತ್ತಾ,1
ಏಷ್ಯಾ ಕಪ್​​​ನಲ್ಲಿ ರೋಹಿತ್ ಬದಲು ಧೋನಿ ನಾಯಕನಾಗಿದ್ದಕ್ಕೆ ಬಿಸಿಸಿಐ ಗರಂ,1
