text,label
"వినోద రంగంలో ఓటీటీ (ఓవర్‌ ది టాప్‌) మాధ్యమాల హవా కొనసాగుతున్న కాలమిది. అంతర్జాలం అనుసంధానంతో నడిచే ఈ డిజిటల్‌ మాధ్యమాల ద్వారా వెబ్‌ సిరీస్‌లు, సినిమాలు, ఇతర ప్రదర్శనలు చూస్తూ తనివితీరా వినోదాన్ని ఆస్వాదిస్తున్నాడు ప్రేక్షకుడు. అడుగు బయట పెట్టకుండానే కోరుకున్న వినోదం అరచేతిలోకి చేరుతోంది. ఈ వేదికల ద్వారా నేరుగా సినిమాలు కూడా విడుదలవుతున్నాయంటే వీటి హవా ఏ స్థాయిలో సాగుతోందో అర్థం చేసుకోవచ్చు. ప్రస్తుతం కరోనాపై పోరు కోసం దేశం మొత్తం లాక్‌డౌన్‌ పాటిస్తోంది. థియేటర్లు, పార్కులు, పర్యాటక స్థలాలు అన్నీ బంద్‌ అవటంతో కుటుంబ సభ్యులు అందరూ ఇంటికే అతుక్కుపోయారు. ఇప్పుడు ఇంటిల్లిపాదికి వినోదానికి లోటు లేకుండా చేస్తోంది ఓటీటీ మాధ్యమాలే. వాటిలో తెలుగు ప్రేక్షకుల్ని మరింతగా అలరిస్తోంది... ETV WIN యాప్‌.  ",1
తనని ఎంతగానో ఆరాధించే తెలుగు అభిమానులే తన జీవితమని టాలీవుడ్‌ బుట్టబొమ్మ పూజాహెగ్డే అన్నారు. లాక్‌డౌన్‌లో భాగంగా సినిమా షూటింగ్స్ నిలిపివేయడంతో ఇంటికే పరిమితమైన పూజ తాజాగా తన ట్విటర్‌ వేదికగా అభిమానులతో ముచ్చటించింది. తన జీవితానికి సంబంధించిన ఎన్నో ఆసక్తికర విషయాలను పూజాహెగ్డే ట్విటర్‌ వేదికగా అభిమానులతో పంచుకుంది. ,1
శ్రీరామనవమితో టాలీవుడ్‌ సినీ ప్రియులు కొంత ఉపశమనం పొందారు. కరోనా వైరస్‌ విస్తరిస్తోన్న కారణంగా దాని కట్టడి చర్యల్లో భాగంగా 21 రోజుల పాటు దేశవ్యాప్తంగా లాక్‌ డౌన్‌ విధించిన విషయం తెలిసిందే. దీంతో పలు చిత్రాల విడుదల వాయిదా పడటంతో ప్రేక్షకులు నిరాశకు గురయ్యారు. అయితే తాజాగా శ్రీరామనవమి పర్వదినాన్ని పురస్కరించుకుని పలు కొత్త సినిమా పోస్టర్లు నెట్టింట్లో సందడి చేస్తున్నాయి. ,1
కథానాయకుడు ప్రభాస్‌ సినిమా సెట్‌లో నిశ్శబ్దంగా ఉండరని కథానాయిక పూజా హెగ్డే చెప్పారు. వీరిద్దరు కలిసి దర్శకుడు రాధాకృష్ణ తెరకెక్కిస్తున్న సినిమాలో నటిస్తున్న సంగతి తెలిసిందే. యూరప్‌ నేపథ్యంలో రూపొందిస్తున్న రొమాంటిక్‌ ఎంటర్‌టైనర్‌ ఇది. ఇటీవల ఈ చిత్రం జార్జియా షూటింగ్‌ షెడ్యూల్‌ పూర్తయింది. తాజాగా ఓ వెబ్‌సైట్‌కు ఇచ్చిన ఇంటర్వ్యూలో పూజా హెగ్డే ఈ చిత్రం గురించి ముచ్చటించారు. ‘లాక్‌డౌన్‌ కన్నా ముందే భారత్‌కు తిరిగి రావడం మా అదృష్టం. జార్జియాకు వెళ్లే ముందు ఎన్నో జాగ్రత్తలు తీసుకున్నా. కరోనా నేపథ్యంలో వీలైనంత తొందరగా భారత్‌ రావాలనే ఉద్దేశంతో షూటింగ్‌ను ముందుగానే ముగించుకున్నాం. జార్జియా నుంచి ఇంటికి రాగానే స్వీయ నిర్బంధంలోకి వెళ్లిపోయా. సెట్‌లో ప్రభాస్‌ చాలా సరదాగా ఉంటారు. ఎప్పుడూ మాట్లాడుతూనే ఉంటారు. ఆయనతో కలిసి షూటింగ్‌ చాలా చక్కగా ఉంటుంది’ అని చెప్పారు.,1
కథానాయికలు లాక్‌డౌన్‌ సమయాన్ని సద్వినియోగం చేసుకునేందుకు ఒకొక్కరు ఒక్కో రకంగా ప్రణాళిక రూపొందించుకున్నారు. వాళ్లు రోజువారీగా ఏం చేస్తున్నారో సామాజిక మాధ్యమాల ద్వారా పంచుకుంటున్నారు. కథానాయిక పాయల్‌ రాజ్‌పుత్‌ తెలుగు నేర్చుకొంటోంది. లాక్‌డౌన్‌ కొనసాగనున్న 21 రోజులపాటు రోజూ 21 వాక్యాలు చొప్పున తెలుగు నేర్చుకుంటున్నట్లు ఆమె చెబుతోంది. అంతర్జాలం సహాయంతో ఆమె తెలుగు పదాల్ని హిందీలో రాసుకుంటూ సాధన చేస్తోంది. కష్టమైనా... నేర్చుకుంటున్నానని ఆమె ఇన్‌స్టాగ్రామ్‌ ద్వారా వెల్లడించింది. కొత్త భాష నేర్చుకోవాలనే ఆలోచన ఉన్నవాళ్లకి పాయల్‌ ప్రయత్నం స్ఫూర్తినిచ్చేదే కదా.,1
"కరోనా... కరోనా... ప్రపంచమంతా ఇప్పుడు ఈ ఫీవరే. మనిషి ప్రకృతికి విరుద్ధంగా బతుకుతున్నాడని... అందుకే ఇలాంటి వైపరీత్యాలని చెబుతారు అగ్ర దర్శకుడు పూరి జగన్నాథ్‌. మానవాళిని భయపెడుతున్న కరోనా గురించి ఆయన తనదైన శైలిలో స్పందిస్తూనే ఉన్నారు. అందరూ ఇళ్లల్లోనే ఉండాలని చెబుతూనే, ప్రపంచం ఇంతకంటే కష్టాలు ఎన్నో చూసిందని ధైర్యాన్ని కూడా నూరిపోశారు పూరి. ",1
"‘అది నీచమైన పురుగు.. అయినా మంచే జరుగు..’ అంటున్నారు ప్రముఖ దర్శకుడు రామ్‌గోపాల్‌ వర్మ. ప్రపంచాన్ని వణికిస్తోన్న కరోనా వైరస్‌పై ఆయన పాటను రూపొందించారు. కరోనా వైరస్‌ను ఓ పురుగుతో పోలుస్తూ ప్రజల్లో అవగాహన కల్పించారు. ఆయన పాడిన ఈ పాట విభిన్నంగా ఉంది. ‘అది ఒక పురుగు.. కనిపించని పురుగు.. కరోనా ఓ పురుగు.. నీ బతుకుకి ఒక చిరుగు..అయినా చివరికి మంచే జరుగు.. నలిపేద్దామంటే అంత సైజు లేదు దానికి. పచ్చడి చేద్దామంటే కండ లేదు దానికి. అదే దాని బలం.. అదే దాని దమ్ము’ అంటూ వర్మ తన స్టైల్‌లో సాహిత్యం రాసి, ఆలపించారు.  ఈ పాటను బుధవారం సాయంత్రం వర్మ ట్విటర్‌ ద్వారా పంచుకున్నారు. శాండీ అడ్డంకి సంగీతం అందించారు. ఈ గీతంతో వర్మ తన మార్క్‌ను మరోసారి ప్రేక్షకులకు చూపించారు. లాక్‌డౌన్‌ విధించింది ప్రజల రక్షణ కోసమని, జాగ్రత్తగా ఉండాలని వర్మ ఈ పాట ద్వారా తెలిపారు. కరోనా కట్టడికి.. ‘నాలుగు ఆయుధాలు ఏంటంటే.. చేతులు కడుక్కో, మాస్క్‌ తొడుక్కో, దూరం పాటించు, గుమ్మం దాటొద్దు..’ అని ప్రజల్లో అవగాహన కల్పించారు.",1
"కరోనాపై పోరాటానికి బాలీవుడ్‌ యువ కథానాయకుడు విక్కీ కౌశల్‌ రూ.కోటి విరాళం ప్రకటించారు. ప్రధాని నరేంద్రమోదీ ఏర్పాటు చేసిన ‘పీఎం-కేర్స్‌’కి, మహారాష్ట్ర ముఖ్యమంత్రి సహాయనిధికి కలిపి ఈ మొత్తాన్ని ఇవ్వనున్నట్టు ఇన్‌స్టాగ్రామ్‌ ద్వారా తెలియజేశారాయన. ‘‘దేవుడి దయవల్ల అన్ని సౌకర్యాలతో నేను ఇంట్లో కుటుంబ సభ్యులతో గడుపుతున్నాను. కానీ కరోనా కారణంగా చాలామంది పరిస్థితి దయనీయంగా ఉంది. అందుకే నా వంతుగా ఈ విరాళం ఇస్తున్నాను. కరోనా మహమ్మారిపై కలిసికట్టుగా పోరాడదాం’’అని పిలుపునిచ్చారు విక్కీ.   రోహిత్‌ శెట్టి రూ.51 లక్షలు    కరోనా కారణంగా ఇబ్బందులు పడుతున్న సినీ కార్మికులను ఆదుకోవడానికి ప్రముఖ బాలీవుడ్‌ దర్శకుడు రోహిత్‌ శెట్టి ముందుకొచ్చారు. వెస్ట్రన్‌ ఇండియా సినీ ఎంప్లాయిస్‌ సంఘానికి రూ.51 లక్షలు విరాళం ప్రకటించారు. ఈ విషయాన్ని భారతీయ చలనచిత్ర, టీవీ దర్శకుల సంఘం  అధ్యక్షుడు అశోక్‌ పండిట్‌ తెలిపారు. ",1
"కరోనా వైరస్‌తో ఉపాధి కోల్పోయిన సినీ కార్మికుల్ని ఆదుకునేందుకు పలువురు నటులు ముందుకొస్తున్నారు. చిరంజీవి ఆధ్వర్యంలో ఏర్పాటైన కరోనా క్రైసిస్‌ ఛారిటీకి విరాళాలు ప్రకటిస్తూ దాతృత్వం చాటుకుంటున్నారు. ప్రముఖ కథానాయకుడు శ్రీకాంత్‌ రూ.5 లక్షలు, హాస్యనటుడు సప్తగిరి రూ.2 లక్షలు విరాళం ప్రకటించారు. మరో నటుడు, సాయి ఎ.జి.ఎన్‌.సేవ ట్రస్ట్‌ వ్యవస్థాపకుడు సి.వెంకట గోవిందరావు రూ. 2 లక్షలు విరాళం ప్రకటించారు. ప్రముఖ దర్శకుడు హరీష్‌శంకర్‌ మంగళవారం తన పుట్టిన రోజును పురస్కరించుకుని 45 మంది అనాథ చిన్నారులకి, రెండు నెలలకి సరిపడా నిత్యావసరాల్ని అందజేశారు.",1
‘స్టైలిష్‌ స్టార్‌’ అల్లు అర్జున్‌ డ్యాన్స్‌కు బాలీవుడ్‌ బ్యూటీ దిశా పటానీ ఫిదా అయ్యారు. బన్నీ నటించిన ‘అల వైకుంఠపురములో..’ సినిమాలోని ‘బుట్టబొమ్మ..’ పాటను చూసిన ఆమె ఇన్‌స్టాగ్రామ్‌ వేదికగా స్పందించారు. ఓ షాట్‌లో బన్నీ బల్లపై నుంచి కిందికి జారుతున్న వీడియోను షేర్‌ చేశారు. ‘అల్లు అర్జున్‌ ఈ స్టెప్పు మీరెలా వేశారు’ అని అడిగారు. దీన్ని చూసిన బన్నీ.. ‘నాకు సంగీతం అంటే చాలా ఇష్టం. మంచి మ్యూజిక్‌ నాతో డ్యాన్స్‌ చేయిస్తుంది. నీ ప్రశంసకు ధన్యవాదాలు’ అని రిప్లై ఇచ్చారు. ‘మాకు స్ఫూర్తిగా ఉన్నందుకు థాంక్యూ అల్లు అర్జున్‌’ అని దిశా ప్రతిస్పందించారు. ,1
"లాక్‌డౌన్‌ కాలాన్ని సెలబ్రిటీలు తమ కుటుంబ సభ్యుల కోసం కేటాయించారు. ఇష్టమైన పనులు చేసుకుంటూ సమయాన్ని గడుపుతున్నారు. కొందరు వంటలు వండుతుంటే.. మరి కొందరు ఇల్లు శుభ్రం చేసుకుంటున్నారు. కొందరేమో పుస్తకాలు చదువుతూ, కసరత్తులకు టైం కేటాయిస్తున్నారు. మరి ఈ వీడియోలో కుక్కను భుజంపై మోసుకెళ్తున్న ఈ హీరోను గుర్తుపట్టారా..? ఆయన ఎవరో కాదండీ అక్కినేని నాగచైతన్య. కథానాయిక సమంత, చైతన్య తమ పెంపుడు జంతువు హష్‌ అక్కినేనితో కాలక్షేపం చేస్తున్నారు. ఇప్పటికే స్వీయ నిర్బంధంలో హష్‌తో కలిసి సరదాగా తీసుకున్న ఫొటోల్ని సామ్‌ పలుమార్లు షేర్‌ చేశారు. ",1
"ప్రపంచాన్ని పట్టి పీడిస్తున్న కరోనా వైరస్‌ నివారణ ప్రస్తుతం మందు లేదు. వ్యక్తిగత పరిశుభ్రత, సామాజిక దూరం పాటించడం ద్వారా వైరస్‌ వ్యాప్తిని అడ్డుకోవచ్చని వైద్య నిపుణులు చెబుతున్నారు. ఈ నేపథ్యంలో దేశవ్యాప్తంగా 21రోజుల పాటు లాక్‌డౌన్‌ ప్రకటించారు. ప్రధాని నరేంద్రమోదీ ఇచ్చిన పిలుపు మేరకు అన్ని రాష్ట్ర ప్రభుత్వాలు లాక్‌డౌన్‌ను కఠినంగా అమలు చేస్తున్నాయి. సినీ ప్రముఖులు సైతం సామాజిక మాధ్యమాల వేదికగా కరోనా తీవ్రత గురించి చెబుతూ ప్రజల్లో అవగాహన కల్పిస్తున్నారు. తాజాగా మోహన్‌బాబు తన ట్విటర్‌ వేదికగా ఓ వీడియోను అభిమానులతో పంచుకున్నారు.  పెద్దలు చెప్పే మాటలను ప్రతి పౌరుడు గౌరవించాలని మోహన్ బాబు విజ్ఞప్తి చేశారు. ",1
"‘సీసీసీ - మనకోసం’కు సినీ పరిశ్రమ చేయూత    కరోనాతో ఏర్పడ్డ లాక్‌డౌన్‌ కారణంగా సినీ కార్మికులు, పేద కళాకారులు అనేక ఇబ్బందులు ఎదుర్కొంటున్నారు. ఈ నేపథ్యంలో వాళ్లను ఆదుకోవడమే లక్ష్యంగా ‘సీసీసీ (కరోనా క్రైసిస్‌ ఛారిటీ) - మనకోసం’ పేరుతో చిరంజీవి ఆధ్వర్యంలో ఓ సంస్థను ఏర్పాటు చేసింది చిత్ర పరిశ్రమ. ఇప్పుడీ వేదిక ద్వారా సినీ కార్మికులను ఆదుకునేందుకు తారలు విరాళాలు ప్రకటించి ఆపన్న హస్తం అందిస్తున్నారు. ప్రముఖ కథా నాయకుడు రవితేజ రూ.20లక్షల ఆర్థిక సాయాన్ని ట్విటర్‌ వేదికగా ప్రకటించారు. ‘‘సినీ కార్మికుల అవసరాలను తీర్చడంలో నా తరఫున ఇదొక చిన్న తోడ్పాటు మాత్రమే’’ అని ట్వీటారు రవితేజ. యువ కథానాయకుడు వరుణ్‌ తేజ్‌ ‘సీసీసీ’కి రూ.20 లక్షలు ఆర్థిక సాయాన్ని అందిస్తున్నట్లు ప్రకటించారు. ‘‘చిత్ర పరిశ్రమకు ఈ కార్మికులే వెన్నెముక. ఇలాంటి క్లిష్ట సమయాల్లో వాళ్లకు అండగా నిలిచి వారిని   రక్షించుకోవాల్సిన బాధ్యత అందరిదీ’’ అన్నారు వరుణ్‌. ",1
కరోనా వైరస్‌ వల్ల శ్రుతిహాసన్‌కి కొత్త చిక్కొచ్చింది. ఆమెని తన సినిమాలోలాగా ఒక సాహసం చేయమని వేడుకుంటున్నారట అభిమానులు. ఇంతకీ ఆ సాహసమేంటో తెలుసా? ఆమె కథానాయికగా నటించిన ‘సెవెన్త్‌ సెన్స్‌’ సినిమాలో కరోనా వైరస్‌ తరహాలోనే చైనా వల్ల ఒక వైరస్‌ ముప్పు ఏర్పడుతుంది. ఆ వైరస్‌ నుంచి మనకు విముక్తి కలగాలంటే బోధిధర్మ  రావడమే మార్గం అనే విషయం జన్యు పరిశోధకురాలైన శ్రుతిహాసన్‌ తెలుసుకుంటుంది. వందేళ్ల కిందటి బోధిధర్మని కథలోకి తీసుకొస్తుంది. దాంతో సమస్య పరిష్కారమవుతుంది. ఇప్పుడు కరోనాతో సమస్యల్లో ఉన్నాం కాబట్టి... ఆ సినిమాలోలాగా బోధిధర్మని పిలవండంటూ శ్రుతిని పదే పదే అడుగుతున్నారట అభిమానులు. ఆ విషయాన్ని ఆమె ఇన్‌స్టాగ్రామ్‌ ద్వారా చెప్పింది.,1
"ప్రేమకథతో సందడి చేయబోతున్నారు నితిన్‌, కీర్తిసురేష్‌. ‘రంగ్‌ దే’ పేరుతో తెరకెక్కుతున్న ఆ చిత్రంలో అర్జున్‌గా నితిన్‌, అను అనే పాత్రలో కీర్తి నటిస్తున్నారు. వెంకీ అట్లూరి దర్శకుడు. సూర్యదేవర నాగవంశీ నిర్మిస్తున్నారు. సోమవారం నితిన్‌ పుట్టినరోజు. ఈ సందర్భంగా ఆదివారం ‘రంగ్‌దే’ మోషన్‌ పోస్టర్‌ని విడుదల చేసింది చిత్రబృందం. ‘భీష్మ’తో ఇటీవలే విజయాన్నందుకున్నారు నితిన్‌. తదుపరి ‘రంగ్‌ దే’తోనే ప్రేక్షకుల ముందుకు రాబోతున్నారు. ఈ చిత్రం ఈ వేసవిలోనే విడుదల కాబోతోంది. ఈ చిత్రానికి ఛాయాగ్రహణం: పీసీ శ్రీరామ్‌, సంగీతం: దేవిశ్రీప్రసాద్‌. పెళ్లి వాయిదా: ఏప్రిల్‌ 16న జరగాల్సిన తన పెళ్లిని, లాక్‌డౌన్‌ కారణంగా వాయిదా వేసుకుంటున్నానని తెలిపారు నితిన్‌. కరోనాతో నెలకొన్న ఆందోళనకర పరిస్థితుల్లో తన పుట్టినరోజుని జరుపుకోకూడదని నిర్ణయించుకున్నట్టు ఆయన తెలిపారు. అభిమానులు కూడా తన పుట్టినరోజు వేడుకలు జరపొద్దని కోరారు. మనమంతా కరోనా వ్యాప్తిని  అరికట్టడానికి పోరాటం చేయాల్సిన అవసరం ఉందని, ఈ సంక్షోభ సమయంలో అందరూ ఇళ్లల్లో కూర్చుంటేనే దేశానికి సేవ చేసినట్టని ఆయన ఓ ప్రకటనలో తెలిపారు.",1
